after(1)	51b1
or_d(andor(multi_a(2,A,B,C),multi_a(2,D,E,F),multi_a(2,G,I,J)),c:pk_h(K))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c64205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c6720e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c68736476a9147a9388da78b74f19fd9a465750b454286883ddd188ac68
or_d(andor(multi_a(2,A,B,C),multi_a(2,D,E,F),multi_a(2,G,I,J)),j:multi_a(2,K,L,M))	ERR
or_d(andor(multi_a(2,A,B,C),multi_a(2,D,E,F),multi_a(2,G,I,J)),multi_a(2,K,L,M))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c64205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c6720e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c68736420774ae7f858a9411e5ef4246b70c65aac5649980be5c17891bbec17895da008cbac20d01115d548e7561b15c38f004d734633687cf4419620095bc5b0f47070afe85aba20f28773c2d975288bc7d1d205c3748651b075fbc6610e58cddeeddf8f19405aa8ba529c68
or_d(andor(multi_a(2,A,B,C),multi_a(2,D,E,F),multi_a(2,G,I,J)),or_d(multi_a(2,K,L,M),multi_a(2,N,O,P)))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c64205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c6720e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c68736420774ae7f858a9411e5ef4246b70c65aac5649980be5c17891bbec17895da008cbac20d01115d548e7561b15c38f004d734633687cf4419620095bc5b0f47070afe85aba20f28773c2d975288bc7d1d205c3748651b075fbc6610e58cddeeddf8f19405aa8ba529c736420499fdf9e895e719cfd64e67f07d38e3226aa7b63678949e6e49b241a60e823e4ac20d7924d4f7d43ea965a465ae3095ff41131e5946f3c85f79e44adbcf8e27e080eba20e60fce93b59e9ec53011aabc21c23e97b2a31369b87a5ae9c44ee89e2a6dec0aba529c6868
or_d(andor(multi_a(2,A,B,C),multi_a(2,D,E,F),multi_a(2,G,I,J)),or_i(multi_a(2,K,L,M),0))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c64205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c6720e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6873646320774ae7f858a9411e5ef4246b70c65aac5649980be5c17891bbec17895da008cbac20d01115d548e7561b15c38f004d734633687cf4419620095bc5b0f47070afe85aba20f28773c2d975288bc7d1d205c3748651b075fbc6610e58cddeeddf8f19405aa8ba529c67006868
or_d(andor(multi_a(2,A,B,C),multi_a(2,D,E,F),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),after(1))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6482012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc876720e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c68736451b168
or_d(andor(multi_a(2,A,B,C),multi_a(2,D,E,F),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),after(500000001))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6482012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc876720e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c687364040165cd1db168
or_d(andor(multi_a(2,A,B,C),multi_a(2,D,E,F),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6482012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc876720e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c68736482012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8768
or_d(andor(multi_a(2,A,B,C),n:after(1),multi_a(2,D,E,F)),multi_a(2,G,I,J))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6751b192687364205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c68
or_d(andor(multi_a(2,A,B,C),n:after(500000001),multi_a(2,D,E,F)),c:pk_h(G))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c67040165cd1db19268736476a9141a7ac36cfa8431ab2395d701b0050045ae4a37d188ac68
or_d(andor(multi_a(2,A,B,C),n:after(500000001),multi_a(2,D,E,F)),multi_a(2,G,I,J))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c67040165cd1db192687364205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c68
or_d(andor(multi_a(2,A,B,C),or_d(multi_a(2,D,E,F),multi_a(2,G,I,J)),multi_a(2,K,L,M)),multi_a(2,N,O,P))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6420774ae7f858a9411e5ef4246b70c65aac5649980be5c17891bbec17895da008cbac20d01115d548e7561b15c38f004d734633687cf4419620095bc5b0f47070afe85aba20f28773c2d975288bc7d1d205c3748651b075fbc6610e58cddeeddf8f19405aa8ba529c6720e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c7364205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c6868736420499fdf9e895e719cfd64e67f07d38e3226aa7b63678949e6e49b241a60e823e4ac20d7924d4f7d43ea965a465ae3095ff41131e5946f3c85f79e44adbcf8e27e080eba20e60fce93b59e9ec53011aabc21c23e97b2a31369b87a5ae9c44ee89e2a6dec0aba529c68
or_d(andor(multi_a(2,A,B,C),or_d(multi_a(2,D,E,F),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),multi_a(2,G,I,J)),j:multi_a(2,K,L,M))	ERR
or_d(andor(multi_a(2,A,B,C),or_i(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),0),multi_a(2,D,E,F)),c:pk_k(G))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c676382012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87670068687364205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac68
or_d(andor(multi_a(2,A,B,C),or_i(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),0),multi_a(2,D,E,F)),multi_a(2,G,I,J))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c676382012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87670068687364205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c68
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),0),j:multi_a(2,D,E,F))	ERR
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),0),multi_a(2,D,E,F))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c64006782012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8768736420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c68
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),c:pk_h(D)),multi_a(2,E,F,G))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6476a91421ab1a140d0d305b8ff62bdb887d9fef82c9899e88ac6782012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87687364202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ac20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcba529c68
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi_a(2,D,E,F)),c:pk_k(G))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6782012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87687364205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac68
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi_a(2,D,E,F)),j:multi_a(2,G,I,J))	ERR
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi_a(2,D,E,F)),multi_a(2,G,I,J))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6782012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87687364205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c68
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi_a(2,D,E,F)),or_b(multi_a(2,G,I,J),a:multi_a(2,K,L,M)))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6782012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87687364205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c6b20774ae7f858a9411e5ef4246b70c65aac5649980be5c17891bbec17895da008cbac20d01115d548e7561b15c38f004d734633687cf4419620095bc5b0f47070afe85aba20f28773c2d975288bc7d1d205c3748651b075fbc6610e58cddeeddf8f19405aa8ba529c6c9b68
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi_a(2,D,E,F)),or_d(multi_a(2,G,I,J),multi_a(2,K,L,M)))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6782012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87687364205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c736420774ae7f858a9411e5ef4246b70c65aac5649980be5c17891bbec17895da008cbac20d01115d548e7561b15c38f004d734633687cf4419620095bc5b0f47070afe85aba20f28773c2d975288bc7d1d205c3748651b075fbc6610e58cddeeddf8f19405aa8ba529c6868
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi_a(2,D,E,F)),or_i(multi_a(2,G,I,J),0))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6782012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8768736463205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c67006868
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),after(1))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6482012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc876782012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8768736451b168
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),after(500000001))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6482012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc876782012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc87687364040165cd1db168
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),multi_a(2,D,E,F))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6482012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc876782012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8768736420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c68
or_d(andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c6482012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc876782012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8768736482012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8768
or_d(andor(multi_a(2,A,B,C),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi_a(2,D,E,F)),multi_a(2,G,I,J))	ERR
or_d(andor(ndv:after(1),multi_a(2,A,B,C),multi_a(2,D,E,F)),multi_a(2,G,I,J))	766351b16968926420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c672079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c687364205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c68
or_d(andor(or_d(multi_a(2,A,B,C),multi_a(2,D,E,F)),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi_a(2,G,I,J)),multi_a(2,K,L,M))	2079be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ac20c6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5ba20f9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9ba529c736420e493dbf1c10d80f3581e4904930b1404cc6c13900ee0758474fa94abe8c4cd13ac202f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4ba20fff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556ba529c6864205cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bcac20acd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbeba20a0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7ba529c6782012088a820926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc8768736420774ae7f858a9411e5ef4246b70c65aac5649980be5c17891bbec17895da008cbac20d01115d548e7561b15c38f004d734633687cf4419620095bc5b0f47070afe85aba20f28773c2d975288bc7d1d205c3748651b075fbc6610e58cddeeddf8f19405aa8ba529c68
