expr	script_size	op_count	sat_witness_elements	exec_stack	mixed_timelocks	non_malleable	requires_sig	sat_size
c:and_v(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:after(500000001),v:after(500000001)),pk_k(A))	90	12	3	2	false	false	false	99
c:and_v(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:multi_a(2,A,B,C),v:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),pk_h(D))	210	15	7	2	false	false	false	265
c:and_v(and_v(v:after(1),v:after(1)),pk_h(A))	31	8	3	2	false	true	true	99
c:and_v(and_v(v:after(1),v:after(500000001)),pk_h(A))	35	8	3	2	true	true	true	99
c:and_v(and_v(v:after(500000001),v:after(1)),pk_h(A))	35	8	3	2	true	true	true	99
c:and_v(and_v(v:after(500000001),v:after(500000001)),pk_h(A))	39	8	3	2	false	true	true	99
c:and_v(and_v(v:after(500000001),v:and_b(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),s:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)))),pk_h(A))	131	25	5	3	false	false	false	165
c:and_v(and_v(v:after(500000001),v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_h(A))	71	10	4	2	false	true	true	132
c:and_v(and_v(vc:pk_k(A),v:after(500000001)),pk_k(B))	75	4	3	1	false	true	true	132
c:and_v(and_v(v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),v:after(500000001)),pk_h(A))	71	10	4	2	false	true	true	132
c:and_v(and_v(v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_h(A))	103	12	5	2	false	true	true	165
c:and_v(or_c(jc:pk_h(A),v:after(500000001)),pk_h(B))	63	16	5	2	false	false	false	198
c:and_v(or_c(j:multi_a(2,A,B,C),v:after(500000001)),pk_k(D))	PARSE_ERR
c:and_v(or_c(multi_a(2,A,B,C),or_c(multi_a(2,D,E,F),v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))),pk_k(G))	285	9	9	2	false	true	true	202
c:and_v(or_c(multi_a(2,A,B,C),v:after(1)),pk_h(D))	134	8	6	2	false	true	true	232
c:and_v(or_c(multi_a(2,A,B,C),v:after(1)),pk_k(D))	143	5	5	2	false	true	true	199
c:and_v(or_c(multi_a(2,A,B,C),v:after(500000001)),pk_h(D))	138	8	6	2	false	true	true	232
c:and_v(or_c(multi_a(2,A,B,C),v:after(500000001)),pk_k(D))	147	5	5	2	false	true	true	199
c:and_v(or_c(multi_a(2,A,B,C),v:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1))),pk_k(D))	224	16	7	2	false	false	false	199
c:and_v(or_c(multi_a(2,A,B,C),vj:multi_a(2,D,E,F)),pk_h(G))	PARSE_ERR
c:and_v(or_c(multi_a(2,A,B,C),v:multi_a(2,D,E,F)),pk_h(G))	235	6	9	2	false	true	true	235
c:and_v(or_c(multi_a(2,A,B,C),v:multi_a(2,D,E,F)),pk_k(G))	244	3	8	2	false	true	true	202
c:and_v(or_c(multi_a(2,A,B,C),v:or_d(multi_a(2,D,E,F),after(1))),pk_k(G))	250	8	8	2	false	true	true	202
c:and_v(or_c(multi_a(2,A,B,C),v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))),pk_h(D))	213	18	8	2	false	false	false	232
c:and_v(or_c(multi_a(2,A,B,C),v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_h(D))	170	10	7	2	false	true	true	232
c:and_v(or_c(multi_a(2,A,B,C),v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_k(D))	179	7	6	2	false	true	true	199
c:and_v(or_c(or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),v:after(500000001)),pk_k(A))	124	16	4	3	false	false	false	132
c:and_v(or_c(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_k(A))	114	11	4	2	false	false	false	132
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),or_c(multi_a(2,A,B,C),v:after(500000001))),pk_h(D))	179	14	7	2	false	false	false	265
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:after(1)),pk_h(A))	69	12	4	2	false	false	false	132
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:after(1)),pk_k(A))	78	9	3	2	false	false	false	99
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:after(500000001)),pk_h(A))	73	12	4	2	false	false	false	132
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:after(500000001)),pk_k(A))	82	9	3	2	false	false	false	99
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:and_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:after(500000001))),pk_h(A))	115	19	5	2	false	false	false	165
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),vc:pk_h(A)),pk_h(B))	91	14	6	2	false	false	false	231
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),vc:pk_h(A)),pk_k(B))	100	11	5	2	false	false	false	198
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),vc:pk_k(A)),pk_h(B))	100	11	5	2	false	false	false	198
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:multi_a(2,A,B,C)),pk_h(D))	170	10	7	2	false	false	false	265
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:multi_a(2,A,B,C)),pk_k(D))	179	7	6	2	false	false	false	232
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),vn:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001))),pk_h(A))	116	20	5	2	false	false	false	165
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))),pk_k(A))	156	18	5	3	false	false	false	165
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:or_d(j:multi_a(2,A,B,C),after(500000001))),pk_k(D))	PARSE_ERR
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1))),pk_h(A))	111	19	5	2	false	false	false	165
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C))),pk_k(D))	222	15	7	2	false	false	false	265
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),pk_h(A))	105	14	5	2	false	false	false	165
c:and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),pk_k(A))	114	11	4	2	false	false	false	132
c:and_v(v:after(1),andor(j:multi_a(2,A,B,C),pk_h(D),pk_h(E)))	PARSE_ERR
c:and_v(v:after(1),andor(multi_a(2,A,B,C),pk_k(D),pk_k(E)))	177	6	5	2	false	true	true	199
c:and_v(v:after(1),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(A),pk_k(B)))	103	13	4	2	false	false	false	132
c:and_v(v:after(1),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(A),pk_h(B)))	103	13	4	2	false	false	false	132
c:and_v(v:after(1),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(A),pk_k(B)))	112	10	3	2	false	false	false	99
c:and_v(v:after(1),and_v(v:after(1),pk_h(A)))	31	8	3	2	false	true	true	99
c:and_v(v:after(1),and_v(v:after(500000001),pk_h(A)))	35	8	3	2	true	true	true	99
c:and_v(v:after(1),and_v(v:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),pk_k(A)))	121	16	4	2	false	false	false	132
c:and_v(v:after(1),pk_h(A))	28	6	3	2	false	true	true	99
c:and_v(v:after(1),pk_k(A))	37	3	2	1	false	true	true	66
c:and_v(v:after(500000001),andor(multi_a(2,A,B,C),pk_h(D),pk_h(E)))	163	12	6	2	false	true	true	232
c:and_v(v:after(500000001),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(A),pk_k(B)))	107	13	4	2	false	false	false	132
c:and_v(v:after(500000001),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(A),and_v(v:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(B))))	146	17	5	2	false	false	false	165
c:and_v(v:after(500000001),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(A),pk_h(B)))	107	13	4	2	false	false	false	132
c:and_v(v:after(500000001),and_v(v:after(1),pk_h(A)))	35	8	3	2	true	true	true	99
c:and_v(v:after(500000001),and_v(v:after(500000001),pk_h(A)))	39	8	3	2	false	true	true	99
c:and_v(v:after(500000001),and_v(v:after(500000001),pk_k(A)))	48	5	2	1	false	true	true	66
c:and_v(v:after(500000001),pk_h(A))	32	6	3	2	false	true	true	99
c:and_v(v:after(500000001),pk_k(A))	41	3	2	1	false	true	true	66
c:and_v(v:and_b(after(1),a:after(1)),pk_h(A))	33	10	3	2	false	true	true	99
c:and_v(v:and_b(after(1),a:after(1)),pk_k(A))	42	7	2	2	false	true	true	66
c:and_v(v:and_b(after(1),a:after(500000001)),pk_h(A))	37	10	3	2	true	true	true	99
c:and_v(v:and_b(after(1),a:after(500000001)),pk_k(A))	46	7	2	2	true	true	true	66
c:and_v(v:and_b(after(1),an:after(500000001)),pk_k(A))	47	8	2	2	true	true	true	66
c:and_v(v:and_b(after(1),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_h(A))	70	13	4	3	false	true	true	132
c:and_v(v:and_b(after(1),s:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1))),pk_h(A))	74	16	4	3	false	false	false	132
c:and_v(v:and_b(after(1),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_k(A))	78	9	3	3	false	true	true	99
c:and_v(v:and_b(after(500000001),a:after(1)),pk_h(A))	37	10	3	2	true	true	true	99
c:and_v(v:and_b(after(500000001),a:after(1)),pk_k(A))	46	7	2	2	true	true	true	66
c:and_v(v:and_b(after(500000001),a:after(500000001)),pk_h(A))	41	10	3	2	false	true	true	99
c:and_v(v:and_b(after(500000001),a:after(500000001)),pk_k(A))	50	7	2	2	false	true	true	66
c:and_v(v:and_b(after(500000001),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_k(A))	83	10	3	3	false	true	true	99
c:and_v(v:and_b(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1)),a:after(1)),pk_k(A))	86	15	3	2	false	false	false	99
c:and_v(v:and_b(c:pk_k(A),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_k(B))	110	9	4	3	false	true	true	165
c:and_v(v:and_b(n:after(1),a:after(1)),pk_k(A))	43	8	2	2	false	true	true	66
c:and_v(v:and_b(n:after(1),a:after(500000001)),pk_h(A))	38	11	3	2	true	true	true	99
c:and_v(v:and_b(n:after(500000001),a:after(1)),pk_k(A))	47	8	2	2	true	true	true	66
c:and_v(v:and_b(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),a:after(1)),pk_h(A))	75	17	4	2	false	false	false	132
c:and_v(v:andor(and_b(multi_a(2,A,B,C),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),after(500000001),after(500000001)),pk_h(D))	186	16	7	3	false	false	false	265
c:and_v(v:andor(c:pk_h(A),after(500000001),after(1)),pk_h(B))	62	14	5	2	false	true	true	198
c:and_v(v:andor(c:pk_k(A),after(1),after(500000001)),pk_k(B))	80	8	3	1	false	true	true	132
c:and_v(v:andor(multi_a(2,A,B,C),after(1),after(1)),pk_h(D))	137	10	6	2	false	true	true	232
c:and_v(v:andor(multi_a(2,A,B,C),after(1),after(1)),pk_k(D))	146	7	5	2	false	true	true	199
c:and_v(v:andor(multi_a(2,A,B,C),after(1),after(500000001)),pk_h(D))	141	10	6	2	false	true	true	232
c:and_v(v:andor(multi_a(2,A,B,C),after(500000001),after(1)),pk_h(D))	141	10	6	2	false	true	true	232
c:and_v(v:andor(multi_a(2,A,B,C),after(500000001),after(1)),pk_k(D))	150	7	5	2	false	true	true	199
c:and_v(v:andor(multi_a(2,A,B,C),after(500000001),after(500000001)),pk_h(D))	145	10	6	2	false	true	true	232
c:and_v(v:andor(multi_a(2,A,B,C),njdv:after(1),after(500000001)),pk_h(D))	150	19	7	2	false	true	true	234
c:and_v(v:andor(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_h(D))	211	16	7	2	false	true	true	265
c:and_v(v:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1)),pk_h(A))	72	14	4	2	false	false	false	132
c:and_v(v:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1)),pk_k(A))	81	11	3	2	false	false	false	99
c:and_v(v:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),pk_h(A))	109	17	5	2	false	false	false	165
c:and_v(v:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001)),pk_h(A))	80	14	4	2	false	false	false	132
c:and_v(v:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001)),pk_k(A))	89	11	3	2	false	false	false	99
c:and_v(v:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),multi_a(2,A,B,C)),pk_h(D))	178	13	7	2	false	false	false	265
c:and_v(v:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),after(500000001)),pk_k(D))	187	10	6	2	false	false	false	232
c:and_v(v:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),pk_h(A))	109	17	5	2	false	false	false	165
c:and_v(v:and_v(v:after(500000001),after(500000001)),pk_h(A))	39	8	3	2	false	true	true	99
c:and_v(v:and_v(v:multi_a(2,A,B,C),after(1)),pk_h(D))	132	6	6	2	false	true	true	232
c:and_v(v:and_v(v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),1),pk_h(A))	66	9	4	2	false	true	true	132
c:and_v(v:and_v(v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1)),pk_h(A))	67	10	4	2	false	true	true	132
c:and_v(vc:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(A),pk_k(B)),pk_k(C))	134	12	5	2	false	false	false	198
c:and_v(vc:and_v(v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),pk_k(A)),pk_h(B))	98	9	5	2	false	true	true	198
c:and_v(vc:pk_h(A),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(B),pk_h(C)))	116	18	6	2	false	false	false	231
c:and_v(vc:pk_h(A),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(B),pk_h(C)))	125	15	6	2	false	false	false	231
c:and_v(vc:pk_h(A),pk_h(B))	50	8	5	2	false	true	true	198
c:and_v(vc:pk_h(A),pk_k(B))	59	5	4	2	false	true	true	165
c:and_v(vc:pk_k(A),pk_h(B))	59	5	4	2	false	true	true	165
c:and_v(vc:pk_k(A),pk_k(B))	68	2	3	1	false	true	true	132
c:and_v(vdv:after(1),pk_h(A))	32	10	4	2	false	true	true	101
c:and_v(vdv:after(500000001),pk_h(A))	36	10	4	2	false	true	true	101
c:and_v(vjc:pk_h(A),pk_h(B))	55	13	5	2	false	true	true	198
c:and_v(vjc:pk_k(A),pk_h(B))	64	10	4	2	false	true	true	165
c:and_v(vjc:pk_k(A),pk_k(B))	73	7	3	1	false	true	true	132
c:and_v(vj:multi_a(2,A,B,C),pk_h(D))	PARSE_ERR
c:and_v(vj:multi_a(2,A,B,C),pk_k(D))	PARSE_ERR
c:and_v(v:multi_a(2,A,B,C),pk_h(D))	129	4	6	2	false	true	true	232
c:and_v(v:multi_a(2,A,B,C),pk_k(D))	138	1	5	2	false	true	true	199
c:and_v(vn:after(1),pk_h(A))	29	7	3	2	false	true	true	99
c:and_v(vn:after(1),pk_k(A))	38	4	2	1	false	true	true	66
c:and_v(vn:after(500000001),pk_h(A))	33	7	3	2	false	true	true	99
c:and_v(vn:after(500000001),pk_k(A))	42	4	2	1	false	true	true	66
c:and_v(vn:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1),after(1)),pk_k(A))	82	12	3	2	false	false	false	99
c:and_v(vn:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001),after(500000001)),pk_k(A))	90	12	3	2	false	false	false	99
c:and_v(vn:or_d(multi_a(2,A,B,C),after(1)),pk_h(D))	136	10	6	2	false	true	true	232
c:and_v(vn:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),pk_k(A))	80	11	3	2	false	false	false	99
c:and_v(vn:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),pk_h(A))	75	14	4	2	false	false	false	132
c:and_v(vn:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),pk_k(A))	84	11	3	2	false	false	false	99
c:and_v(v:or_b(multi_a(2,A,B,C),a:multi_a(2,D,E,F)),pk_h(G))	237	8	9	3	false	true	true	235
c:and_v(v:or_b(multi_a(2,A,B,C),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),pk_h(D))	172	12	7	3	false	false	false	265
c:and_v(v:or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),ac:pk_h(A)),pk_k(B))	102	13	5	3	false	false	false	198
c:and_v(v:or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),pk_k(A))	116	13	4	3	false	false	false	132
c:and_v(v:or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),pk_h(A))	106	15	5	3	false	false	false	165
c:and_v(v:or_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),pk_k(A))	115	12	4	3	false	false	false	132
c:and_v(v:or_d(c:pk_h(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_h(B))	93	16	6	2	false	true	true	198
c:and_v(v:or_d(j:multi_a(2,A,B,C),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),pk_h(D))	PARSE_ERR
c:and_v(v:or_d(j:multi_a(2,A,B,C),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),pk_k(D))	PARSE_ERR
c:and_v(v:or_d(multi_a(2,A,B,C),after(1)),pk_k(D))	144	6	5	2	false	true	true	199
c:and_v(v:or_d(multi_a(2,A,B,C),after(500000001)),pk_h(D))	139	9	6	2	false	true	true	232
c:and_v(v:or_d(multi_a(2,A,B,C),multi_a(2,D,E,F)),pk_h(G))	237	8	9	2	false	true	true	235
c:and_v(v:or_d(multi_a(2,A,B,C),multi_a(2,D,E,F)),pk_k(G))	246	5	8	2	false	true	true	202
c:and_v(v:or_d(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_h(D))	172	12	7	2	false	true	true	232
c:and_v(v:or_d(multi_a(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),pk_k(D))	181	9	6	2	false	true	true	199
c:and_v(v:or_d(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A)),after(1)),pk_k(B))	116	14	4	2	false	false	false	165
c:and_v(v:or_d(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C)),after(500000001)),pk_h(D))	181	16	7	2	false	false	false	265
c:and_v(v:or_d(or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),multi_a(2,A,B,C)),pk_h(D))	214	19	8	2	false	false	false	298
c:and_v(v:or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001)),pk_h(A))	74	13	4	2	false	false	false	132
c:and_v(v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),pk_h(A))	70	13	4	2	false	false	false	132
c:and_v(v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1)),pk_k(A))	79	10	3	2	false	false	false	99
c:and_v(v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),pk_h(A))	74	13	4	2	false	false	false	132
c:and_v(v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001)),pk_k(A))	83	10	3	2	false	false	false	99
c:and_v(v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_b(after(500000001),ac:pk_k(A))),pk_k(B))	120	14	4	2	false	false	false	165
c:and_v(v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A)),pk_h(B))	93	16	6	2	false	false	false	231
c:and_v(v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi_a(2,A,B,C)),pk_h(D))	PARSE_ERR
c:and_v(v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C)),pk_h(D))	172	12	7	2	false	false	false	265
c:and_v(v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C)),pk_k(D))	181	9	6	2	false	false	false	232
c:and_v(v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),n:after(1)),pk_k(A))	80	11	3	2	false	false	false	99
c:and_v(v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(1))),pk_k(A))	121	17	4	2	false	false	false	132
c:and_v(v:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),or_i(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),0)),pk_h(A))	111	19	6	2	false	false	false	167
